"id_identificador";"latitud";"longitud";"descripcion";"direccion";"fechaAlta";"Zona";"Barrio";"codigo_unico";"Potencia";"Marca";"Telegestión";"Fabricante";"Modelo";"Tecnología";"Fotocélula";"Status"
1221413;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1434;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221414;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;ANGEL MONASTERIO 1434;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1221415;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1460;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221416;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 6,5/2 M ;ANGEL MONASTERIO 1460;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1221417;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1490;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221418;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;ANGEL MONASTERIO 1490;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1221419;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1516;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221420;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1516;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221421;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1546;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221422;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1546;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221423;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1590;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221424;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1590;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1221425;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1605;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221426;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1605;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221427;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1643;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221428;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1643;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221429;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1693;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221430;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1693;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221431;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1712;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221432;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1712;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1221433;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1748;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221434;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1748;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221435;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1788;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221436;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1788;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221437;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1804;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221438;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1804;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1221439;-34.52582825097683;-58.47550392150879;MERIZA 55  Soporte: BRAZO;ANGEL MONASTERIO 1830;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"40";--;No;--;MERIZA 55 40;LED;No;
1221440;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1854;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221441;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1854;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221442;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1870;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221443;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1870;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221444;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: COL 4 M;ANGEL MONASTERIO 1876;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221445;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1890;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221446;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1890;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1221447;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1901;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221448;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 9/2 M   ;ANGEL MONASTERIO 1901;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1221449;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1906;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221450;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;ANGEL MONASTERIO 1906;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1221451;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1931;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221452;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;ANGEL MONASTERIO 1931;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1221453;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1970;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221454;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;ANGEL MONASTERIO 1970;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1221455;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1976;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221456;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;ANGEL MONASTERIO 1976;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1221457;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ANGEL MONASTERIO 1986;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221458;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;ANGEL MONASTERIO 1986;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1221459;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 210;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221460;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 250;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221461;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 290;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221462;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ARENALES GRAL 310;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221463;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 310;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221464;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ARENALES GRAL 340;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221465;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 340;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221466;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ARENALES GRAL 390;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221467;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 390;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221468;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ARENALES GRAL 410;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221469;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 410;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221470;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ARENALES GRAL 448;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221471;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 448;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221472;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ARENALES GRAL 490;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221473;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 490;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221474;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ARENALES GRAL 510;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221475;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 510;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221476;-34.52582825097683;-58.47550392150879;FAROLA WAY 45 FACETADA Soporte: BRAZO/N;ARENALES GRAL 550;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"45";LUMENAC;No;LUMENAC;FAROLA WAY;LED;No;
1221477;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;ARENALES GRAL 550;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1221478;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ARENALES GRAL 580;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221479;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;ARENALES GRAL 580;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221480;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ARENALES GRAL 650;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221481;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;ARENALES GRAL 650;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221482;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;ARENALES GRAL 720;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
